Link Id, Link Type, Distance, Source Id, Row Type, Source Rows, Column Type, Source Columns, Destination Id, Row Type, Destination Rows, Column Type, Destination Columns
22,date,0.08,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16300,place,"Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,15 July,1 August, 2003,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,"
22,date,0.14,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16299,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,5 March, 2004,15 July,1 August, 2003,1992,1 July, 2003,25 October,18 July, 2004,11 October, 2004,20 October, 2004,"
22,date,0.06,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16298,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,"
22,date,0.02,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",15974,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Russia,",date,"1997,2002,"
22,date,0.08,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16141,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Ferry St.,",date,"15 December, 2003,28th,"
22,date,0.09,16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",15970,place,"USA,Windsor,Ontario,Canada,Virginia,Newark,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,Laurel,Dulles International Airport,Dulles,Herndon,Roanoke,",date,"1 November, 2003,2002,"
23,date,0.06,16234,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16300,place,"Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,15 July,1 August, 2003,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,"
23,date,0.03,16234,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16298,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,"
23,date,0.07,16234,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",15974,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Russia,",date,"1997,2002,"
23,date,0.07,16234,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16297,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,25 October,18 July, 2004,"
24,date,0.04,16233,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",16297,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,25 October,18 July, 2004,"
24,date,0.04,16233,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",15995,place,"USA,Santo Domingo,Dominican Republic,65 Avenue San Martin,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,"
24,date,0.04,16233,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",16017,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",date,"1992,1 July, 2003,"
24,date,0.03,16233,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",15997,place,"USA,Santo Domingo,Dominican Republic,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,1992,"
25,date,0.01,16232,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",16298,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,"
25,date,0.07,16232,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",16297,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,25 October,18 July, 2004,"
25,date,0.03,16232,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,27 October, 2004,25 October,18 July, 2004,",16017,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",date,"1992,1 July, 2003,"
26,date,0.13,16231,place,"London,UK,",date,"4 February, 2004,5 February,7 February,1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,28 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,10 August, 2001,July 18, 1999,28 September, 2003,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,",16161,place,"USA,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 May, 2003,"
26,date,0.15,16231,place,"London,UK,",date,"4 February, 2004,5 February,7 February,1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,28 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,10 August, 2001,July 18, 1999,28 September, 2003,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,",16158,place,"USA,Florida,Pakistan,631 Nishtar Rd.,Karachi,",date,"4 February, 2004,5 February,7 February,17 September, 2004,"
26,date,0.17,16231,place,"London,UK,",date,"4 February, 2004,5 February,7 February,1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,28 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,10 August, 2001,July 18, 1999,28 September, 2003,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,",16159,place,"USA,Florida,Pakistan,",date,"4 February, 2004,5 February,7 February,2001,17 September, 2004,"
26,date,0.20,16231,place,"London,UK,",date,"4 February, 2004,5 February,7 February,1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,28 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,10 August, 2001,July 18, 1999,28 September, 2003,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,",16162,place,"USA,Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",date,"12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
27,date,0.08,16230,place,"London,UK,Texas,",date,"1999,28 March, 2003,16 May, 2003,July 18, 1999,28 September, 2003,",16174,place,"USA,London,UK,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",date,"1999,16 May, 2003,July 18, 1999,28 September, 2003,"
27,date,0.10,16230,place,"London,UK,Texas,",date,"1999,28 March, 2003,16 May, 2003,July 18, 1999,28 September, 2003,",15752,date,"16 May, 2003,18 June, 2003,",organization,"Holland Orange Shipping Lines,Al Qaeda,Moroccan police,"
28,date,0.00,16238,place,"USA,Texas,Carrizo Springs,Mexico,Piedras Negras,2233 Fannin St.,Uvalde,Eagle Pass,",date,"3 August, 2004,2 August, 2004,",15822,date,"3 August, 2004,11 August, 2004,1999 - 2001,February of 2000,",person,"Abdul Nasser,Ali al-Omari,"
29,date,0.01,16239,place,"USA,Texas,Mexico,Piedras Negras,",date,"3 August, 2004,1 December, 2004,2 August, 2004,",16385,place,"USA,Texas,Carrizo Springs,",date,"3 August, 2004,11 August, 2004,2 August, 2004,"
30,date,0.09,16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16300,place,"Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,15 July,1 August, 2003,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,11 October, 2004,20 October, 2004,"
30,date,0.06,16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16298,place,"Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,"
30,date,0.10,16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",15974,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Russia,",date,"1997,2002,"
30,date,0.10,16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16297,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",date,"5 March, 2004,15 July,1 August, 2003,1 July, 2003,25 October,18 July, 2004,"
31,date,0.08,16237,place,"USA,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,12 December, 2002,25 April, 2003,1992,1 July, 2003,2002,10 August, 2001,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16236,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1992,1 July, 2003,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,"
31,date,0.05,16237,place,"USA,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,12 December, 2002,25 April, 2003,1992,1 July, 2003,2002,10 August, 2001,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16235,place,"USA,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,1992,1 July, 2003,2002,10 August, 2001,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,"
31,date,0.15,16237,place,"USA,Canada,",date,"15 December, 2003,28th,1 November, 2003,5 March, 2004,1997,12 December, 2002,25 April, 2003,1992,1 July, 2003,2002,10 August, 2001,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,16 February, 2004,1995,27 October, 2004,25 October,18 July, 2004,",16233,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,27 October, 2004,25 October,18 July, 2004,"
32,date,0.14,16101,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16097,place,"USA,Canada,Paris,France,Afghanistan,",date,"1 November, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
32,date,0.11,16101,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16283,place,"USA,Afghanistan,Saudi Arabia,",date,"1997,1998,1994,1999,1996,October 1967,3 February, 04,"
32,date,0.11,16101,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16096,place,"USA,Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
32,date,0.19,16101,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16282,place,"USA,Afghanistan,Russia,",date,"1997,1999,1993,2002,October 1967,3 February, 04,"
33,date,0.06,16100,place,"USA,Canada,Afghanistan,Montreal,",date,"12 December, 2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16229,place,"Paris,France,73 Rue Duhesme,",date,"28 March, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
33,date,0.05,16100,place,"USA,Canada,Afghanistan,Montreal,",date,"12 December, 2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",16052,place,"USA,Canada,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,"
34,date,0.00,16103,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,",16102,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,"
34,date,0.04,16103,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,",15974,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Russia,",date,"1997,2002,"
34,date,0.03,16103,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,",15979,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Russia,",date,"1997,1992,2002,"
35,date,0.02,16102,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,",15829,date,"1997,16 February, 2004,1995,",person,"Abdul al Nami,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,"
35,date,0.01,16102,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,",15828,date,"1997,29 June, 2003,16 February, 2004,1995,",person,"Abu Somad,Yazid Bafaba,"
35,date,0.00,16102,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,",16104,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,"
36,date,0.09,16244,place,"USA,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,",date,"2 October, 2003,1999,16 May, 2003,July 18, 1999,28 September, 2003,27 September, 2003,27 April,",16153,place,"USA,Pakistan,Texas,Houston,",date,"2 October, 2003,2 January, 2004,"
37,date,0.08,16243,place,"USA,Texas,Houston,Chicago,Illinois,",date,"2 October, 2003,12 March, 2003,April, 2000,16 June, 2003,27 September, 2003,27 April,",16084,place,"USA,Peshawar,Texas,Houston,",date,"12 March, 2003,May, 2002,"
37,date,0.08,16243,place,"USA,Texas,Houston,Chicago,Illinois,",date,"2 October, 2003,12 March, 2003,April, 2000,16 June, 2003,27 September, 2003,27 April,",16153,place,"USA,Pakistan,Texas,Houston,",date,"2 October, 2003,2 January, 2004,"
38,date,0.11,16246,place,"USA,2211 Cermak Rd.,Chicago,Illinois,",date,"2 October, 2003,1999,25 April, 2003,16 May, 2003,July 18, 1999,28 September, 2003,27 September, 2003,27 April,",16153,place,"USA,Pakistan,Texas,Houston,",date,"2 October, 2003,2 January, 2004,"
39,date,0.13,16245,place,"USA,Texas,Chicago,Illinois,",date,"2 October, 2003,1999,12 March, 2003,16 May, 2003,April, 2000,16 June, 2003,July 18, 1999,28 September, 2003,27 September, 2003,27 April,",16153,place,"USA,Pakistan,Texas,Houston,",date,"2 October, 2003,2 January, 2004,"
40,date,0.05,16240,place,"USA,Texas,Mexico,",date,"3 August, 2004,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,3 December, 2004,2 August, 2004,",16081,place,"Peshawar,Cuba,Columbia,",date,"May, 2002,November 21st,"
41,date,0.06,16241,place,"USA,Mexico,",date,"3 August, 2004,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,15 November, 2004,3 December, 2004,2 August, 2004,",16082,place,"Pakistan,Columbia,",date,"2 January, 2004,3 November, 2003,November 21st,"
42,date,0.07,16248,place,"Cuba,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1991,3 March, 2003,",15792,date,"20 November, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,",person,"Billy Jack Hawkins,Slade Goodman,"
42,date,0.13,16248,place,"Cuba,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1991,3 March, 2003,",16081,place,"Peshawar,Cuba,Columbia,",date,"May, 2002,November 21st,"
42,date,0.07,16248,place,"Cuba,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1991,3 March, 2003,",16080,place,"Pakistan,Cuba,Columbia,",date,"2 January, 2004,November 21st,"
43,date,0.04,16249,place,"Cuba,Havana,Columbia,Caribbean,",date,"1992,1991,3 March, 2003,23 January, 2003,",15977,place,"USA,Windsor,Ontario,Canada,Santo Domingo,Dominican Republic,New Jersey,Newark,Detroit,Michigan,Columbia,",date,"1 November, 2003,1992,"
43,date,0.08,16249,place,"Cuba,Havana,Columbia,Caribbean,",date,"1992,1991,3 March, 2003,23 January, 2003,",15996,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,1992,"
43,date,0.05,16249,place,"Cuba,Havana,Columbia,Caribbean,",date,"1992,1991,3 March, 2003,23 January, 2003,",15997,place,"USA,Santo Domingo,Dominican Republic,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,1992,"
43,date,0.06,16249,place,"Cuba,Havana,Columbia,Caribbean,",date,"1992,1991,3 March, 2003,23 January, 2003,",15979,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Russia,",date,"1997,1992,2002,"
44,date,0.04,16104,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,",16001,place,"USA,New Jersey,Newark,UK,Detroit,Michigan,Afghanistan,Laurel,",date,"1 November, 2003,1994,"
44,date,0.03,16104,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,",15985,place,"USA,Bahamas,New Jersey,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Russia,Chicago,Illinois,224 Paulson Ave.,Clifton,Baker St.,London Heathrow,Yemen,",date,"1999,1993,"
45,date,0.04,16105,place,"USA,Afghanistan,Maryland,",date,"1997,1994,1999,2001,16 February, 2004,1995,",16000,place,"USA,Florida,Bahamas,New Jersey,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,2116 27th St.,Laurel,Maryland,",date,"1994,1999,"
